sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
400,6,5,0,A,241,500,104,123,91,218,677,207,123,43,35,74,2,261,523,98,126,72,187,692,250,134,42,21,80,8
401,4,7,0,B,247,501,96,124,85,215,675,211,123,45,36,73,1,266,528,99,119,77,191,708,245,136,42,19,76,7
402,4,7,0,B,218,498,97,119,76,215,609,209,117,45,34,73,0,245,521,100,118,73,182,663,248,131,44,21,74,7
403,5,6,0,B,220,486,95,118,76,212,611,208,115,48,39,77,2,243,524,96,122,63,190,645,247,126,43,21,75,8
404,7,3,1,A,235,484,98,121,80,209,648,212,114,44,36,74,3,238,528,90,116,61,187,627,247,138,44,19,77,5
405,6,5,0,A,231,496,85,115,81,215,628,209,122,44,38,72,1,228,527,96,119,60,189,612,248,136,45,18,77,7
406,4,7,0,B,241,482,90,116,86,211,658,207,119,43,39,74,1,260,526,90,115,84,187,694,245,132,46,21,78,7
407,3,7,1,B,213,482,93,119,70,210,589,204,114,45,41,70,1,230,534,100,127,70,191,630,246,133,46,16,73,8
408,3,8,0,B,235,498,93,118,79,215,642,208,115,42,34,70,4,280,537,102,121,71,191,733,251,132,46,22,78,8
409,4,7,0,B,239,486,99,118,86,210,663,214,118,44,34,67,0,258,528,97,114,84,188,697,253,134,46,18,73,8
410,4,7,0,B,238,489,93,111,70,210,639,206,123,44,37,72,0,268,520,90,112,79,182,705,245,133,43,18,80,8
411,6,5,0,A,215,485,88,108,81,213,599,210,127,44,37,70,2,243,516,94,119,63,181,643,245,138,42,22,72,5
412,5,6,0,B,255,506,96,122,89,219,695,205,117,45,38,74,1,250,516,95,113,75,184,670,247,126,46,15,75,8
413,4,6,1,B,224,500,96,113,72,219,616,216,120,44,34,77,1,239,529,96,120,67,189,641,252,132,42,20,77,8
414,5,6,0,B,220,493,98,116,79,212,617,211,125,48,40,73,2,245,520,98,119,77,188,665,244,141,46,19,74,6
415,5,6,0,B,220,493,98,117,80,212,618,208,119,44,35,69,1,250,526,94,115,67,191,661,242,134,47,18,77,6
416,4,6,1,B,238,501,95,127,87,215,658,202,123,42,36,70,0,261,517,99,117,68,186,689,241,137,42,24,77,7
417,5,6,0,B,230,490,89,115,80,212,629,210,121,45,39,72,0,253,528,99,123,66,185,671,248,135,42,21,76,8
418,5,6,0,B,223,492,92,116,78,213,616,205,116,45,34,67,1,240,521,89,109,66,186,635,242,134,44,17,74,7
419,5,6,0,B,219,499,99,122,83,216,620,201,119,47,38,72,0,239,524,97,117,66,188,641,246,139,41,17,73,7
420,4,7,0,B,241,503,100,127,86,221,668,207,119,39,34,74,0,250,532,94,119,77,193,671,250,136,48,18,77,8
421,4,7,0,B,225,492,84,111,70,209,604,207,120,44,38,73,1,244,527,98,119,69,191,655,244,135,43,21,75,8
422,3,8,0,B,221,498,86,110,80,217,608,207,125,46,37,75,0,267,519,100,122,81,188,715,242,131,43,17,76,8
423,5,6,0,B,252,507,92,119,91,220,687,214,123,42,36,77,1,247,523,99,120,74,187,667,245,140,45,14,73,6
