sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
440,9,1,1,A,32,64,21,25,9,21,94,33,28,7,1,14,0,33,77,16,20,7,30,89,16,23,6,0,12,0
441,7,1,3,A,30,63,16,22,10,21,86,29,24,6,2,15,0,32,78,13,18,9,31,86,17,22,6,0,13,0
442,6,3,2,A,30,63,21,23,8,21,89,31,27,6,3,14,0,31,76,19,24,14,30,95,15,25,5,0,14,0
443,8,1,2,A,33,65,21,26,9,22,96,28,26,7,2,13,0,29,76,19,23,6,29,83,17,21,5,0,13,0
444,8,3,0,A,29,60,20,22,8,21,86,32,26,7,2,14,1,32,72,15,19,10,29,89,16,22,6,0,13,0
445,5,5,1,TIE,25,58,20,25,5,20,75,32,24,7,2,14,0,38,75,13,21,9,30,98,16,20,6,0,12,0
446,6,4,1,A,37,62,14,24,12,20,100,30,25,7,2,16,0,40,75,17,20,14,30,111,17,22,5,1,14,0
447,7,2,2,A,33,58,16,23,7,19,89,32,26,6,2,14,0,28,76,20,20,7,31,83,17,25,5,0,13,0
448,4,5,2,B,32,65,18,25,6,21,88,32,27,6,2,15,0,31,76,15,20,12,30,89,16,22,6,0,13,0
449,5,5,1,TIE,33,63,19,24,9,21,94,32,26,5,2,14,0,34,77,16,20,12,30,96,16,22,8,0,12,0
450,5,5,1,TIE,33,64,22,25,7,22,95,28,24,7,2,14,0,35,75,18,20,12,29,100,16,21,6,0,12,0
451,4,4,3,TIE,32,62,21,25,7,20,92,32,26,6,1,14,0,31,75,19,21,11,29,92,16,23,6,0,13,0
452,4,5,2,B,23,64,20,23,6,22,72,31,26,6,2,14,0,38,79,18,21,11,31,105,16,22,6,0,12,0
453,7,2,2,A,33,68,20,23,6,23,92,31,26,6,2,15,0,26,72,20,21,6,28,78,18,22,5,0,12,0
454,4,6,1,B,30,61,19,27,9,20,88,29,26,6,2,14,0,39,76,17,19,15,31,110,18,25,5,0,13,0
455,5,5,1,TIE,30,62,16,25,3,21,79,30,25,6,2,16,0,34,80,20,22,9,32,97,17,24,5,0,12,0
456,6,4,1,A,30,64,21,24,7,21,88,29,25,7,2,12,0,37,77,19,23,17,31,110,18,23,5,0,13,0
457,5,5,1,TIE,22,62,15,24,5,21,64,33,25,6,2,14,0,31,76,22,22,7,31,91,17,20,5,0,13,0
458,4,6,1,B,28,62,22,27,7,20,85,31,23,6,3,13,0,30,75,16,19,12,30,88,17,24,5,0,12,0
459,4,5,2,B,30,63,16,23,7,21,83,29,23,6,2,14,0,34,76,19,22,12,30,99,16,22,6,0,13,0
460,4,5,2,B,26,64,16,25,7,21,75,31,25,7,2,14,0,31,74,17,21,9,30,88,18,21,7,0,13,0
461,6,4,1,A,32,65,21,25,7,22,92,30,27,7,2,15,0,36,76,14,20,11,30,97,19,23,6,0,14,0
462,5,4,2,A,32,63,15,25,10,21,89,30,25,6,3,14,0,33,78,19,22,10,31,95,16,24,7,0,12,0
463,4,6,1,B,28,59,17,25,7,20,80,32,26,6,3,14,0,35,75,18,21,12,29,100,16,25,6,0,12,1
464,4,6,1,B,29,62,16,25,7,22,81,27,27,6,1,15,0,35,78,18,23,14,32,102,18,24,7,0,12,0
465,4,6,1,B,32,62,22,25,9,20,95,31,25,6,2,16,0,43,77,17,21,17,31,120,15,23,7,0,13,0
466,4,5,2,B,29,60,16,21,5,19,79,31,24,6,2,13,0,33,79,20,22,9,30,95,16,22,6,0,12,0
467,3,7,1,B,30,63,22,25,7,20,89,33,25,6,2,13,0,39,77,21,21,14,31,113,16,24,8,0,11,0
468,6,4,1,A,29,65,19,25,6,22,83,32,25,6,3,15,0,33,77,17,24,10,31,93,17,23,5,0,12,0
469,7,3,1,A,29,66,22,25,5,22,85,29,25,6,2,14,0,29,74,17,23,8,30,83,17,24,5,0,12,0
470,4,5,2,B,31,62,15,24,5,20,82,30,23,6,2,15,0,36,76,17,19,14,31,103,16,23,5,0,14,0
471,3,6,2,B,19,61,16,24,5,20,59,31,27,6,2,15,0,38,76,19,22,9,30,104,15,23,6,0,13,0
472,7,3,1,A,34,63,23,25,9,20,100,31,25,7,2,16,0,39,75,18,21,10,30,106,16,21,6,0,13,0
473,8,2,1,A,28,62,14,23,12,21,82,33,26,6,2,12,0,33,76,19,21,9,30,94,17,23,5,0,14,0
474,4,5,2,B,27,66,18,24,6,21,78,30,24,7,2,14,0,37,77,17,19,7,30,98,17,24,6,0,12,0
475,7,2,2,A,45,65,19,26,11,21,120,29,25,6,2,16,0,45,77,11,21,13,31,114,17,23,6,0,13,0
476,5,6,0,B,21,60,16,21,6,21,64,31,26,7,1,14,1,38,75,19,24,13,30,108,15,22,5,0,13,0
477,3,5,3,B,30,65,23,26,6,22,89,32,22,6,3,14,0,36,75,12,20,10,29,94,17,22,6,0,12,0
478,6,3,2,A,33,65,22,26,7,22,95,30,24,7,2,15,0,36,77,17,21,9,30,98,17,24,6,0,11,0
479,3,6,2,B,31,61,17,23,6,21,85,29,26,6,2,14,0,39,76,23,24,13,31,114,18,23,6,0,13,0
480,4,6,1,B,37,64,16,25,5,21,95,30,24,5,2,14,0,35,76,20,21,11,30,101,17,23,6,0,12,0
481,6,5,0,A,30,63,19,25,6,21,85,32,27,6,2,15,1,42,76,17,23,17,30,118,18,25,5,0,12,0
482,4,6,1,B,25,67,18,25,5,22,73,27,27,7,2,15,1,38,74,18,21,12,29,106,16,24,6,0,12,1
483,5,4,2,A,29,65,19,25,9,21,86,31,26,7,3,13,0,38,76,17,22,12,30,105,15,24,5,0,13,0
484,3,6,2,B,22,60,17,25,8,20,69,30,24,7,1,14,0,35,73,15,20,13,30,98,17,24,5,0,12,0
485,5,3,3,A,31,63,20,26,10,21,92,29,23,7,2,14,0,32,73,22,25,10,28,96,16,19,7,1,12,0
486,2,7,2,B,28,62,17,22,8,21,81,30,22,7,2,15,0,36,76,18,21,16,31,106,17,23,7,0,13,0
487,7,2,2,A,32,63,17,24,10,21,91,30,26,6,3,14,0,24,77,16,20,7,31,71,15,25,6,0,13,0
488,6,4,1,A,31,61,23,24,3,20,88,33,26,6,2,15,0,30,72,17,21,6,29,83,16,24,6,0,13,1
489,7,3,1,A,26,64,16,25,5,21,73,34,25,7,2,15,0,28,74,14,22,6,29,76,15,22,5,0,13,0
490,8,2,1,A,34,63,20,23,7,20,95,33,24,6,2,16,0,34,71,11,19,9,27,88,17,22,5,0,13,0
491,4,6,1,B,28,65,18,25,6,21,80,28,25,6,4,14,0,30,76,15,19,10,30,85,17,23,7,0,11,0
492,4,6,1,B,20,64,20,23,7,22,67,31,25,7,3,14,0,31,78,19,20,12,32,93,17,21,6,0,12,0
493,3,6,2,B,30,64,20,27,9,22,89,31,23,6,2,15,0,42,81,17,19,12,32,113,16,24,6,0,12,0
494,8,2,1,A,31,64,22,27,9,22,93,32,26,6,2,15,0,29,77,20,21,8,31,86,17,25,5,0,12,0
495,7,1,3,A,32,64,19,23,9,22,92,31,26,6,2,13,0,31,75,16,20,9,30,87,17,24,7,0,13,0
496,5,3,3,A,35,66,18,23,9,22,97,31,25,6,1,14,0,32,76,16,18,12,31,92,17,21,6,1,12,0
497,4,4,3,TIE,26,65,17,23,8,21,77,32,23,6,2,14,0,41,76,17,19,11,30,110,17,21,6,0,14,0
498,4,5,2,B,27,64,21,25,8,21,83,31,21,6,2,15,0,38,78,14,20,9,31,99,16,23,6,0,12,0
499,4,6,1,B,20,60,18,24,3,19,61,30,26,6,2,14,0,43,83,18,19,13,33,117,15,22,5,0,12,0
