sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
173,7,2,2,A,29,60,22,25,8,25,88,30,14,6,4,7,1,23,47,6,13,6,13,58,21,13,3,2,7,1
174,7,3,1,A,30,59,18,21,10,23,88,34,15,4,3,8,0,24,47,7,13,1,14,56,18,14,4,1,5,1
175,9,1,1,A,29,61,18,23,6,24,82,32,16,6,5,8,0,19,48,11,15,2,13,51,20,14,4,1,5,0
176,8,1,2,A,29,59,21,24,11,24,90,31,14,6,2,7,1,18,46,9,13,3,13,48,21,11,4,2,6,1
177,7,1,3,A,22,62,21,25,8,25,73,34,14,6,3,7,0,24,48,11,16,4,13,63,22,14,4,1,7,0
178,5,5,1,TIE,26,58,14,22,7,23,73,30,15,4,3,7,0,23,43,14,16,4,13,64,21,13,5,1,5,0
179,8,2,1,A,31,59,22,25,7,23,91,32,15,5,3,7,1,22,48,9,15,6,13,59,22,14,4,1,5,1
180,7,4,0,A,26,60,20,23,8,23,80,31,16,6,5,8,0,28,49,10,15,6,15,72,21,14,4,2,5,1
181,7,3,1,A,18,58,18,21,3,24,57,30,14,6,3,7,0,18,48,10,13,2,14,48,22,13,4,1,6,0
182,8,2,1,A,27,58,23,25,8,23,85,32,15,5,3,7,1,25,47,13,15,2,13,65,22,12,4,2,5,1
183,8,2,1,A,32,61,22,25,11,23,97,31,14,5,3,8,0,26,50,10,13,7,15,69,23,13,5,1,4,1
184,7,4,0,A,28,63,13,21,10,26,79,30,15,6,3,8,0,21,46,13,16,4,13,59,21,13,4,1,6,1
185,8,3,0,A,29,61,19,23,10,23,87,32,16,5,4,7,0,18,45,12,14,4,13,52,21,13,4,1,4,1
186,5,5,1,TIE,33,61,20,26,11,24,97,32,14,5,3,7,0,27,47,13,13,6,13,73,21,11,5,1,6,1
187,8,2,1,A,26,61,21,25,8,24,81,32,15,4,4,8,2,21,46,11,15,3,13,56,20,14,4,1,6,1
188,7,4,0,A,24,58,16,22,5,23,69,29,15,6,3,7,0,20,45,9,17,3,13,52,21,12,4,1,5,1
189,8,3,0,A,27,58,16,21,7,23,77,31,14,5,4,8,0,21,49,13,16,3,15,58,20,12,4,1,4,1
190,8,2,1,A,28,63,18,23,9,24,83,32,12,5,3,7,0,19,46,11,15,3,13,52,22,12,3,1,5,1
191,6,2,3,A,22,60,19,24,7,23,70,33,13,6,2,7,1,20,44,9,15,4,13,53,22,13,3,0,7,1
192,9,1,1,A,29,62,19,25,7,25,84,32,15,6,3,7,1,22,49,7,12,3,14,54,21,14,4,1,6,1
193,7,3,1,A,20,61,21,23,7,24,68,31,15,6,4,8,0,18,46,13,15,4,13,53,20,13,3,1,6,0
194,8,2,1,A,31,63,20,22,6,25,88,31,15,5,4,8,0,22,48,11,16,5,14,60,19,11,3,2,4,0
195,7,3,1,A,32,59,19,24,10,24,93,30,15,5,4,8,0,18,45,12,14,2,12,50,21,11,5,1,7,1
196,6,5,0,A,19,61,22,26,5,25,65,32,13,5,3,8,0,18,43,8,14,3,12,47,23,14,4,1,4,1
197,8,2,1,A,26,60,19,21,13,25,84,28,15,6,4,8,1,23,46,9,14,5,13,60,18,12,4,2,4,1
198,7,2,2,A,30,62,18,24,8,26,86,32,15,4,4,7,0,19,46,11,12,3,13,52,22,12,4,2,7,1
199,9,2,0,A,33,59,17,23,11,24,94,30,15,5,3,8,0,17,47,10,14,3,13,47,22,14,3,1,7,1
200,7,3,1,A,34,61,19,22,10,25,97,31,13,6,3,7,1,28,49,13,14,9,14,78,23,11,4,1,9,1
201,10,1,0,A,31,61,20,23,11,23,93,32,15,6,3,8,1,23,47,11,14,1,15,58,18,11,4,1,7,0
202,8,2,1,A,32,61,18,22,7,24,89,33,15,6,3,8,1,25,46,10,14,3,13,63,18,12,4,1,7,1
203,8,2,1,A,30,59,19,24,7,23,86,30,15,4,3,7,0,15,46,11,14,2,13,43,22,12,4,1,5,1
204,6,4,1,A,27,61,19,23,7,24,80,34,15,5,4,7,0,25,46,10,14,7,13,67,20,14,4,1,4,1
205,9,1,1,A,35,61,21,23,9,23,100,31,14,5,3,8,1,18,47,13,15,2,13,51,21,12,4,1,7,1
206,8,2,1,A,26,64,16,19,7,26,75,31,15,5,5,8,1,22,48,11,14,3,14,58,19,12,4,1,4,1
207,6,3,2,A,19,61,23,24,4,24,65,33,14,5,4,8,0,16,47,11,14,4,14,47,19,13,4,1,6,0
208,7,3,1,A,24,62,21,23,6,25,75,30,14,6,3,7,1,22,46,7,13,4,13,55,19,14,4,1,6,0
209,7,3,1,A,22,60,18,22,5,24,67,32,13,4,5,8,0,16,46,10,14,3,14,45,20,12,4,1,7,1
210,7,3,1,A,29,62,14,22,10,25,82,30,13,6,4,7,0,18,47,13,15,1,13,50,20,13,4,1,6,1
211,8,2,1,A,30,61,21,23,6,25,87,31,14,6,4,8,0,21,48,13,14,3,13,58,20,13,5,1,6,0
212,6,4,1,A,29,59,22,23,11,24,91,31,13,5,3,7,0,25,49,10,13,7,14,67,21,13,4,1,6,1
213,6,5,0,A,20,58,18,24,3,23,61,30,17,5,5,8,0,21,50,9,14,4,15,55,20,12,4,2,6,1
214,7,4,0,A,27,62,17,21,9,24,80,30,14,5,3,9,0,22,44,13,14,4,13,61,21,12,4,1,5,1
