sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
338,4,6,1,B,231,507,112,132,62,196,636,199,152,35,22,74,4,248,475,87,110,53,152,636,238,126,44,17,68,7
339,4,7,0,B,251,508,105,133,71,197,678,202,148,37,22,73,4,240,471,87,98,60,155,627,232,129,47,18,66,5
340,8,3,0,A,252,513,118,137,76,199,698,197,150,38,22,77,4,219,473,86,103,52,154,576,232,134,47,14,67,3
341,5,6,0,B,219,506,112,139,77,202,627,191,148,35,20,72,4,233,462,77,101,64,151,607,236,127,46,17,67,6
342,6,5,0,A,230,508,117,141,73,198,650,194,149,37,23,73,4,224,467,90,112,46,154,584,226,135,42,17,67,7
343,5,6,0,B,233,512,115,141,73,198,654,197,149,35,21,73,5,218,464,85,103,43,150,564,232,130,45,14,67,6
344,6,5,0,A,247,507,118,138,70,195,682,202,149,36,20,77,4,234,476,83,103,55,156,606,230,128,43,14,66,6
345,4,7,0,B,238,519,107,135,66,202,649,197,151,39,22,76,4,232,472,90,112,51,150,605,234,132,50,17,67,6
346,4,7,0,B,232,520,115,139,68,201,647,191,150,39,23,72,4,224,464,85,102,57,150,590,239,132,49,17,68,5
347,6,5,0,A,233,503,109,135,71,199,646,198,154,35,23,76,4,227,477,82,106,51,153,587,226,127,41,15,68,5
348,5,6,0,B,236,507,114,132,69,199,655,200,154,35,23,74,4,249,472,81,101,61,157,640,238,130,48,17,67,6
349,7,4,0,A,264,521,114,140,77,204,719,198,148,38,22,73,4,232,472,77,101,51,155,592,239,127,45,13,66,5
350,7,4,0,A,265,514,112,137,80,201,722,196,154,39,25,72,4,222,478,82,105,57,160,583,233,127,43,16,66,7
351,6,5,0,A,245,505,107,135,68,192,665,195,150,38,25,78,4,221,468,87,110,57,152,586,237,135,47,15,68,5
352,6,5,0,A,260,511,105,130,84,202,709,196,144,37,24,76,4,233,467,84,102,55,153,605,229,129,47,16,65,5
353,6,4,1,A,246,508,117,138,74,199,683,197,152,32,22,76,5,238,477,82,107,55,155,613,230,130,43,18,66,5
354,7,4,0,A,254,512,110,134,84,197,702,204,157,36,20,73,4,231,471,83,106,57,152,602,223,130,43,17,66,6
355,4,7,0,B,244,515,113,135,66,197,667,200,152,37,25,72,4,241,472,93,106,58,154,633,232,129,47,18,70,6
356,7,4,0,A,253,517,112,132,80,204,698,204,148,36,22,74,4,226,474,85,105,54,156,591,234,137,45,16,66,6
357,6,5,0,A,252,525,113,141,79,201,696,202,148,37,19,77,5,213,471,86,104,43,154,555,232,131,40,15,67,6
358,6,5,0,A,258,515,119,137,80,199,715,195,157,37,23,76,4,244,469,87,106,54,152,629,221,130,41,17,65,7
359,6,5,0,A,236,513,116,136,74,199,662,197,148,36,23,70,4,213,474,74,103,60,158,560,231,131,41,14,69,5
360,4,7,0,B,260,521,105,137,78,200,703,200,150,38,20,76,4,241,472,94,108,64,154,640,232,124,40,14,67,6
361,5,6,0,B,253,510,114,136,76,202,696,196,153,37,22,73,4,234,468,89,110,58,154,615,236,132,44,15,64,6
362,6,5,0,A,256,512,112,137,70,199,694,200,151,32,22,78,4,236,476,79,108,60,154,611,232,133,49,18,68,6
363,5,5,1,TIE,249,526,116,140,72,204,686,194,150,35,21,79,4,214,473,92,107,53,155,573,233,132,44,21,68,7
364,4,7,0,B,240,520,105,138,68,204,653,198,150,39,21,70,4,242,477,92,110,61,158,637,239,130,44,16,67,6
365,4,7,0,B,246,503,106,135,73,195,671,202,148,37,21,78,4,240,475,88,110,63,159,631,226,128,44,13,67,6
366,5,6,0,B,224,509,122,144,64,196,634,199,148,38,26,76,4,243,484,84,104,53,159,623,236,127,45,17,66,6
367,3,8,0,B,238,512,115,141,72,201,663,200,148,35,24,76,5,257,476,95,109,63,153,672,228,133,41,15,68,7
368,5,6,0,B,250,521,118,146,69,204,687,196,151,35,22,75,4,230,466,87,111,59,152,606,232,135,45,16,68,7
369,5,6,0,B,246,509,112,139,74,198,678,201,153,36,23,73,4,229,476,91,106,63,155,612,238,128,43,17,66,6
370,6,5,0,A,257,515,119,140,85,201,718,197,145,37,24,71,4,238,480,100,114,53,157,629,233,128,46,14,66,5
371,5,6,0,B,235,510,111,138,76,201,657,199,148,42,21,78,4,218,463,89,107,49,151,574,238,127,47,16,71,8
372,5,6,0,B,221,498,120,141,72,195,634,201,151,39,22,70,4,230,475,93,109,55,159,608,234,137,47,18,68,7
373,4,6,1,B,246,505,115,137,71,198,678,194,148,31,23,76,4,234,473,92,109,65,159,625,229,132,45,15,68,4
374,6,5,0,A,250,514,120,139,69,201,689,189,150,36,22,74,4,224,470,79,102,55,154,582,231,132,46,15,67,7
375,6,5,0,A,245,516,116,140,74,204,680,189,149,38,23,72,4,233,472,82,106,55,158,603,234,129,42,16,67,6
376,7,4,0,A,245,515,123,141,78,202,691,197,153,37,20,73,5,224,479,87,106,54,152,589,236,128,43,17,68,7
377,2,9,0,B,215,510,107,139,58,197,595,197,145,35,21,71,4,243,474,90,109,67,153,643,237,132,44,15,67,7
378,6,5,0,A,241,519,116,141,75,205,673,190,156,33,22,78,4,227,473,89,109,50,153,593,232,123,44,17,68,6
379,4,7,0,B,226,509,114,138,70,199,636,195,148,36,23,72,4,253,477,93,108,61,157,660,233,130,44,15,65,3
380,4,7,0,B,244,509,108,137,69,198,665,201,146,36,25,73,4,231,463,84,105,54,146,600,232,131,44,17,67,6
381,5,6,0,B,237,503,112,135,70,199,656,199,150,38,24,70,4,245,458,84,111,63,151,637,234,124,44,18,66,7
382,5,6,0,B,245,509,106,133,66,199,662,196,152,37,23,75,4,247,478,83,106,65,156,642,232,125,45,15,65,6
383,4,7,0,B,233,508,103,134,73,198,642,200,151,37,21,72,4,238,474,86,101,60,154,622,235,128,48,15,68,8
384,3,8,0,B,235,511,105,134,61,201,636,191,149,36,21,69,4,246,474,96,106,59,158,647,233,134,41,13,66,6
385,6,5,0,A,224,510,103,127,67,199,618,198,149,39,23,73,4,229,465,79,100,52,156,589,220,125,44,17,67,7
386,7,3,1,A,254,522,122,145,79,200,709,199,151,37,23,74,4,229,472,82,103,57,156,597,234,133,43,18,67,4
387,4,7,0,B,245,515,109,135,71,203,670,199,152,34,22,74,4,253,469,90,107,67,152,663,235,127,44,16,68,7
388,6,5,0,A,263,512,114,136,82,199,722,196,150,39,22,75,4,248,472,78,109,53,153,627,227,127,44,14,65,7
389,6,5,0,A,240,513,116,138,73,201,669,203,149,36,23,78,4,229,462,84,101,51,151,593,234,130,44,18,68,5
390,3,8,0,B,240,523,113,138,65,203,658,201,149,38,19,76,4,253,475,91,107,64,153,661,224,129,48,16,69,5
